hhst_id,ea,haushalt,einzelplan,aufgabenbereich,bereich_code,bereich,untergruppe_code,untergruppe,einrichtung_code,einrichtung,posten,themen,route_einrichtung,route_posten,route_themen
5659.1100,E,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Benutzungsgebühren und ähnliche Entgelte,Sport & Gesundheit,/einrichtung/5659,/posten/5659.1100,/themen/sport_gesundheit
5659.1198,E,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Umsatzsteuer aus steuer- pflichtigen Entgelten,Sport & Gesundheit,/einrichtung/5659,/posten/5659.1198,/themen/sport_gesundheit
5659.1555,E,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.",Sport & Gesundheit,/einrichtung/5659,/posten/5659.1555,/themen/sport_gesundheit
5659.4140,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Entgelte für tariflich Be- schäftigte,Sport & Gesundheit,/einrichtung/5659,/posten/5659.4140,/themen/sport_gesundheit
5659.4340,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5659,/posten/5659.4340,/themen/sport_gesundheit
5659.4440,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5659,/posten/5659.4440,/themen/sport_gesundheit
5659.5717,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Spiel- und Sportgeräte,Sport & Gesundheit,/einrichtung/5659,/posten/5659.5717,/themen/sport_gesundheit
5659.6320,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Verschiedener Betriebsaufwand,Sport & Gesundheit,/einrichtung/5659,/posten/5659.6320,/themen/sport_gesundheit
5659.6410,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,USt-Zahllast an das FA,Sport & Gesundheit,/einrichtung/5659,/posten/5659.6410,/themen/sport_gesundheit
5659.6412,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Umsatzsteuer als Vorsteuer,Sport & Gesundheit,/einrichtung/5659,/posten/5659.6412,/themen/sport_gesundheit
5659.6790,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Innere Verrechnungen Bauhof,Sport & Gesundheit,/einrichtung/5659,/posten/5659.6790,/themen/sport_gesundheit
5659.6799,A,verwaltung,5,"Gesundheit, Sport, Erholung",56,Sportanlagen,565,,5659,Gymnastikhalle i.d.Stadthalle,Innere Verrechnungen: Sonstige Betriebsleistungen,Sport & Gesundheit,/einrichtung/5659,/posten/5659.6799,/themen/sport_gesundheit
5701.1161,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Badegebühren u.ä. Entgelte,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1161,/themen/sport_gesundheit
5701.1198,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Umsatzsteuer aus steuer- pflichtigen Entgelten,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1198,/themen/sport_gesundheit
5701.1430,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Ersätze für Nebenleistungen im Rahmen von Miet- und Pacht- verträgen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1430,/themen/sport_gesundheit
5701.1459,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Sonstige Pachten,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1459,/themen/sport_gesundheit
5701.1513,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Ersätze für Post- und Fernmeldegebühren,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1513,/themen/sport_gesundheit
5701.1541,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Personalkostenersätze,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1541,/themen/sport_gesundheit
5701.1550,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Versicherungen, Schadensfälle und dgl.",Sport & Gesundheit,/einrichtung/5701,/posten/5701.1550,/themen/sport_gesundheit
5701.1555,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.",Sport & Gesundheit,/einrichtung/5701,/posten/5701.1555,/themen/sport_gesundheit
5701.1559,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Sonst. Versicherungsleistungen Schadensfälle und ähnliches,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1559,/themen/sport_gesundheit
5701.1599,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Vermischte Einnahmen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1599,/themen/sport_gesundheit
5701.1600,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Erstattungen des Bundes, LAF, ERP-Sondervermögen",Sport & Gesundheit,/einrichtung/5701,/posten/5701.1600,/themen/sport_gesundheit
5701.1620,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Kostenerstattungen vom über- örtlichen Träger,Sport & Gesundheit,/einrichtung/5701,/posten/5701.1620,/themen/sport_gesundheit
5701.3610,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Investitionszuweisungen vom Land,Sport & Gesundheit,/einrichtung/5701,/posten/5701.3610,/themen/sport_gesundheit
5701.3670,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Investitionszuschüsse von privaten Unternehmen (einschl. Spenden),Sport & Gesundheit,/einrichtung/5701,/posten/5701.3670,/themen/sport_gesundheit
5701.4140,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Entgelte für tariflich Be- schäftigte,Sport & Gesundheit,/einrichtung/5701,/posten/5701.4140,/themen/sport_gesundheit
5701.4340,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5701,/posten/5701.4340,/themen/sport_gesundheit
5701.4440,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5701,/posten/5701.4440,/themen/sport_gesundheit
5701.4590,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Beihilfen,Unterstützungen u.ä.",Sport & Gesundheit,/einrichtung/5701,/posten/5701.4590,/themen/sport_gesundheit
5701.5010,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Unterhalt eigener Gebäude,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5010,/themen/sport_gesundheit
5701.5040,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Unterhalt betriebstechnischer Anlagen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5040,/themen/sport_gesundheit
5701.5162,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Unterhalt: Badeanlagen u.ä.,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5162,/themen/sport_gesundheit
5701.5200,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Verwaltungs- und Zweck- ausstattung,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5200,/themen/sport_gesundheit
5701.5220,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Arbeitsgeräte und -maschinen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5220,/themen/sport_gesundheit
5701.5330,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Leasing von Gebäuden und Grundstücken,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5330,/themen/sport_gesundheit
5701.5400,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Bewirtschaftung der Grundstücke und Gebäude,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5400,/themen/sport_gesundheit
5701.5422,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Heizungskosten Erdgas,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5422,/themen/sport_gesundheit
5701.5431,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Reinigungsmittel,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5431,/themen/sport_gesundheit
5701.5441,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Strombezugskosten Verbrauchsstrom,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5441,/themen/sport_gesundheit
5701.5442,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Gasbezugskosten,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5442,/themen/sport_gesundheit
5701.5450,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Wasserversorgung, Entwässerung",Sport & Gesundheit,/einrichtung/5701,/posten/5701.5450,/themen/sport_gesundheit
5701.5600,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Dienst- und Schutzkleidung, pers. Ausrüstungsgegenstände",Sport & Gesundheit,/einrichtung/5701,/posten/5701.5600,/themen/sport_gesundheit
5701.5620,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Aus- und Fortbildung, Umschulung",Sport & Gesundheit,/einrichtung/5701,/posten/5701.5620,/themen/sport_gesundheit
5701.5622,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Fahrtkosten für Fortbildung,Sport & Gesundheit,/einrichtung/5701,/posten/5701.5622,/themen/sport_gesundheit
5701.6320,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Verschiedener Betriebsaufwand,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6320,/themen/sport_gesundheit
5701.6329,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Sonstiger verschiedener Betriebsaufwand,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6329,/themen/sport_gesundheit
5701.6342,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Stromverbrauch für Betriebszwecke,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6342,/themen/sport_gesundheit
5701.6380,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6380,/themen/sport_gesundheit
5701.6410,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,USt-Zahllast an das FA,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6410,/themen/sport_gesundheit
5701.6412,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Umsatzsteuer als Vorsteuer,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6412,/themen/sport_gesundheit
5701.6520,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Telefon-/Handygebühren,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6520,/themen/sport_gesundheit
5701.6521,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6521,/themen/sport_gesundheit
5701.6525,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Porto- und Rundfunkgebühren,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6525,/themen/sport_gesundheit
5701.6540,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Dienstreisen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6540,/themen/sport_gesundheit
5701.6550,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,"Sachverständigenkosten, Gerichtskosten u.ä.",Sport & Gesundheit,/einrichtung/5701,/posten/5701.6550,/themen/sport_gesundheit
5701.6790,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Innere Verrechnungen Bauhof,Sport & Gesundheit,/einrichtung/5701,/posten/5701.6790,/themen/sport_gesundheit
5701.7180,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Zuschüsse für lfd. Zwecke an die übrigen Bereiche,Sport & Gesundheit,/einrichtung/5701,/posten/5701.7180,/themen/sport_gesundheit
5701.9350,A,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Erwerb von beweglichen Sachen des Anlagevermögens,Sport & Gesundheit,/einrichtung/5701,/posten/5701.9350,/themen/sport_gesundheit
5701.9400,A,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Hochbaumaßnahmen,Sport & Gesundheit,/einrichtung/5701,/posten/5701.9400,/themen/sport_gesundheit
5701.9412,A,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Anliegerbeiträge,Sport & Gesundheit,/einrichtung/5701,/posten/5701.9412,/themen/sport_gesundheit
5701.9490,A,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,Baunebenkosten: Hochbau,Sport & Gesundheit,/einrichtung/5701,/posten/5701.9490,/themen/sport_gesundheit
5701.9610,A,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5701,Freibad,,Sport & Gesundheit,/einrichtung/5701,/posten/5701.9610,/themen/sport_gesundheit
5702.1161,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Badegebühren u.ä. Entgelte,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1161,/themen/sport_gesundheit
5702.1198,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Umsatzsteuer aus steuer- pflichtigen Entgelten,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1198,/themen/sport_gesundheit
5702.1555,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.",Sport & Gesundheit,/einrichtung/5702,/posten/5702.1555,/themen/sport_gesundheit
5702.1559,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Sonst. Versicherungsleistungen Schadensfälle und ähnliches,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1559,/themen/sport_gesundheit
5702.1599,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Vermischte Einnahmen,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1599,/themen/sport_gesundheit
5702.1600,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,"Erstattungen des Bundes, LAF, ERP-Sondervermögen",Sport & Gesundheit,/einrichtung/5702,/posten/5702.1600,/themen/sport_gesundheit
5702.1620,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Kostenerstattungen vom über- örtlichen Träger,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1620,/themen/sport_gesundheit
5702.1699,E,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Innere Verrechnungen Sonstige Betriebsleistungen,Sport & Gesundheit,/einrichtung/5702,/posten/5702.1699,/themen/sport_gesundheit
5702.3600,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,"Investitionszuweisungen vom Bund, LAF, ERP-Sondervermögen",Sport & Gesundheit,/einrichtung/5702,/posten/5702.3600,/themen/sport_gesundheit
5702.3610,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Investitionszuweisungen vom Land,Sport & Gesundheit,/einrichtung/5702,/posten/5702.3610,/themen/sport_gesundheit
5702.3611,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Investitionszuweisungen v.Land,Sport & Gesundheit,/einrichtung/5702,/posten/5702.3611,/themen/sport_gesundheit
5702.3670,E,vermoegen,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Investitionszuschüsse von privaten Unternehmen (einschl. Spenden),Sport & Gesundheit,/einrichtung/5702,/posten/5702.3670,/themen/sport_gesundheit
5702.4140,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Entgelte für tariflich Be- schäftigte,Sport & Gesundheit,/einrichtung/5702,/posten/5702.4140,/themen/sport_gesundheit
5702.4340,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5702,/posten/5702.4340,/themen/sport_gesundheit
5702.4440,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Sport & Gesundheit,/einrichtung/5702,/posten/5702.4440,/themen/sport_gesundheit
5702.4590,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,"Beihilfen,Unterstützungen u.ä.",Sport & Gesundheit,/einrichtung/5702,/posten/5702.4590,/themen/sport_gesundheit
5702.5010,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Unterhalt eigener Gebäude,Sport & Gesundheit,/einrichtung/5702,/posten/5702.5010,/themen/sport_gesundheit
5702.5040,A,verwaltung,5,"Gesundheit, Sport, Erholung",57,Bäder (Frei- & Hallenbad),570,,5702,Hallenbad,Unterhalt betriebstechnischer Anlagen,Sport & Gesundheit,/einrichtung/5702,/posten/5702.5040,/themen/sport_gesundheit
